0.00499999999999989,0.0150000000000001,-0.00249999999999995,-0.0100000000000002,-0.0100000000000002,-0.0110000000000001,-0.016
0.0124999999999997,0.00999999999999979,0.0150000000000001,0.0274999999999999,0.0249999999999999,0.0250000000000004,0.00950000000000007
-0.00250000000000039,0.00999999999999979,0.00499999999999989,0.00999999999999979,0.0124999999999993,0.00150000000000006,-0.00199999999999978
0,0.00499999999999989,0.00500000000000034,0,0.00500000000000078,-0.0024999999999995,-0.00150000000000006
0.00999999999999979,0,0.00499999999999989,0.00449999999999973,0,0.00349999999999984,0.00300000000000011
-0.02,-0.00999999999999979,-0.00700000000000012,-0.0150000000000001,-0.00999999999999979,0.00350000000000072,0.00250000000000039
0,-0.00749999999999984,0.00249999999999995,0.00200000000000022,0.00499999999999989,0.00350000000000072,0.000999999999999446
0.0125000000000002,0,-0.00300000000000011,-0.00200000000000022,-0.00999999999999979,-0.00400000000000045,-0.00549999999999962
-0.00249999999999995,-0.000499999999999723,-0.00249999999999995,0.0100000000000002,0.00499999999999989,0.000499999999999723,0
0.0299999999999998,0.0175000000000001,0.0129999999999999,0,-0.0124999999999997,-0.00950000000000007,-0.0110000000000001
0.0865,0.0499999999999998,0.0375000000000001,0.0234999999999999,0.0105,0.00199999999999978,-0.00399999999999956
-0.0514999999999999,-0.0350000000000001,-0.024,-0.00300000000000011,0.012,0.0244999999999997,0.0209999999999999
0.00499999999999989,0.00099999999999989,0.00250000000000039,0.0109999999999997,0.012,0.0150000000000001,0.0115000000000007
0.024,0.0169999999999999,0.0150000000000001,0.00500000000000034,0.00499999999999989,-0.00350000000000028,-0.00649999999999995
0.0844999999999998,0.0500000000000003,0.0300000000000003,0.0100000000000002,-0.0149999999999997,-0.0169999999999999,-0.0139999999999998
0.0299999999999998,0.00500000000000034,0.00750000000000028,0.00700000000000012,0.000500000000000167,0.00150000000000006,0
0.00950000000000006,0,0.000500000000000167,-0.0100000000000002,-0.02,-0.0204999999999997,-0.0195000000000003
-0.0449999999999999,-0.0430000000000002,-0.0250000000000004,-0.0250000000000001,-0.0194999999999999,-0.0379999999999998,-0.036
0.00249999999999995,-0.000500000000000167,-0.00499999999999989,-0.00500000000000012,-0.00749999999999984,-0.00749999999999984,-0.00550000000000006
0,0.0100000000000002,0.00249999999999995,0.00749999999999984,0.00500000000000034,0.00300000000000011,0.00300000000000011
0.00550000000000006,-0.00499999999999989,-0.00749999999999984,0.00300000000000011,0.000500000000000167,0.00500000000000034,0.00300000000000011
0.00499999999999989,0.00499999999999989,-0.00249999999999995,-0.00750000000000028,-0.00700000000000012,-0.00450000000000017,-0.00600000000000023
0,-0.00999999999999979,0.00250000000000039,0.00250000000000039,0.00499999999999989,0.00699999999999967,0.00600000000000023
0,-0.00450000000000017,0,0.004,0,0.004,0.00250000000000039
0.00499999999999989,0.00600000000000023,0.00300000000000011,-0.00250000000000039,0.00200000000000022,0.00349999999999984,0.00199999999999978
0.00299999999999967,-0.00200000000000022,0.00350000000000028,0.004,0.00499999999999989,0.00249999999999995,-0.00250000000000039
0.0250000000000001,0.0149999999999999,0.0105,0.0175000000000001,0.0179999999999998,0.02,0.0120000000000005
0.0355000000000001,0.0190000000000001,0.0249999999999999,0.02,0.0174999999999996,0.00800000000000001,0.00349999999999984
