date,OIS_SW,OIS_1M,OIS_3M,OIS_6M,OIS_1Y,OIS_2Y,OIS_3Y,OIS_4Y,OIS_5Y,OIS_6Y,OIS_7Y,OIS_8Y,OIS_9Y,OIS_10Y,OIS_15Y,OIS_20Y,DE3M,DE6M,DE1Y,DE2Y,DE3Y,DE4Y,DE5Y,DE6Y,DE7Y,DE8Y,DE9Y,DE10Y,DE15Y,DE20Y,DE30Y,IT2Y,FR2Y,ES2Y,IT5Y,ES5Y,FR5Y,ES10Y,FR10Y,IT10Y,STOXX50,SX7E,EURUSD,EURGBP,EURJPY
1999-01-07T00:00:00Z,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300000000000011,-0.550000000000006,0.4,0.800000000000001,0.599999999999978,0.449999999999973,1.30000000000003,0.800000000000001,0.500000000000034,NA,0.999999999999979,-0.15000000000000602,NA,0,0.800000000000001,NA,-0.499999999999989,2,0.15000000000000602,10.05,NA,-0.355884985397026,-0.632078231376809,-0.126629839317349,-0.021233676690884898,-0.0481867341610709
1999-01-21T00:00:00Z,NA,0,0,0.999999999999979,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550000000000006,-0.500000000000034,-0.299999999999967,-0.550000000000006,-0.249999999999995,-0.300000000000011,-0.300000000000011,-0.249999999999995,-0.15000000000000602,NA,-0.499999999999989,-0.39999999999995606,NA,-0.4,0,NA,-0.9000000000000339,-0.500000000000034,0.15000000000000602,-0.449999999999973,NA,-0.212126353135922,-0.24517439781055497,0.0648382308910928,-0.0854092578610188,0.101767498870409
1999-02-18T00:00:00Z,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.599999999999978,-0.300000000000011,-0.249999999999995,-0.35000000000002796,-0.149999999999961,0.0500000000000167,0,0.0500000000000167,0.300000000000011,NA,0.0999999999999446,0.0499999999999723,NA,-1.50000000000001,-0.800000000000001,NA,-0.89999999999999,-0.200000000000022,-0.10000000000003301,0.15000000000000602,NA,0.174157405728259,0.0805384614666948,0.0222583302719528,0.036386130008853004,0.040914248027590396
1999-03-04T00:00:00Z,0,0,0.999999999999979,-0.499999999999989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.599999999999978,0,-1.14999999999998,-0.15000000000000602,-0.249999999999995,-0.10000000000003301,-0.74999999999994,-0.649999999999995,-0.649999999999995,NA,0.349999999999984,-0.899999999999945,NA,-1.00000000000002,0,NA,-0.45000000000001694,-0.499999999999989,-0.349999999999984,-0.649999999999995,NA,0.274130824876195,0.011735482243935301,0.0690878133553244,0.200022291380564,0.230003373800347
1999-03-18T00:00:00Z,0.499999999999989,-0.499999999999989,0,-0.499999999999989,0.999999999999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.749999999999984,0.249999999999995,0.89999999999999,0.349999999999984,0.45000000000001694,0.699999999999967,0.649999999999995,0.649999999999995,NA,1.10000000000001,0.699999999999967,NA,0.700000000000012,1.05,NA,0.499999999999989,0.4,0.549999999999962,0.750000000000028,NA,0.060921610440267705,0.0946418241872138,0.0454297663637651,0.0295814230821478,-0.0154053533907295
1999-04-08T00:00:00Z,4,-2.4999999999999902,0,0.599999999999978,-0.500000000000034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800000000000001,0.15000000000000602,-0.25000000000003897,-0.4,0,-0.10000000000003301,0,0,0.0499999999999723,NA,-0.15000000000000602,0.200000000000067,NA,-1.3499999999999601,-1.09999999999997,NA,-0.4,-0.4,0,-0.19999999999997803,NA,-0.0968604998151434,-0.115327795966369,0.10173881750666801,-0.0148533234584247,-0.021077440510275398
1999-04-22T00:00:00Z,0,0,0,0,-0.999999999999979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.300000000000011,0.0500000000000167,-0.09999999999998901,-0.10000000000003301,-0.19999999999997803,-0.15000000000000602,-0.09999999999998901,0,-0.200000000000022,NA,-0.300000000000011,0,NA,0,0.550000000000006,NA,-1.24999999999997,-0.300000000000011,-0.349999999999984,-0.10000000000003301,NA,0.0952994695287757,0.151806705116986,-0.061380110050492806,-0.11379586252466299,-0.25356528146218704
1999-05-06T00:00:00Z,0,0,0,0,0.300000000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8500000000000171,0.550000000000006,1.05,1.35000000000001,1.4500000000000002,1.6,1.5499999999999898,1.6,1.40000000000002,NA,1.10000000000001,1.94999999999999,NA,1.2,0,NA,0.999999999999979,0.999999999999979,1.40000000000002,1.7500000000000098,NA,-0.10887171376463599,-0.224553618795653,-0.0601782219294841,-0.0529440696101946,0.04215447762137
1999-05-20T00:00:00Z,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.300000000000011,0.200000000000022,-0.09999999999998901,0.15000000000000602,-0.200000000000022,-0.200000000000022,0.0500000000000167,-0.15000000000000602,-0.15000000000000602,NA,-0.19999999999997803,-0.349999999999984,NA,0.500000000000034,0.649999999999995,NA,-21,0,-0.19999999999997803,-0.24999999999995,NA,-0.020150091016013498,0.0459648200437535,-0.0469858581213713,-0.06824127345235739,0.0359450234202363
1999-06-02T00:00:00Z,0,0,-1.50000000000001,0.499999999999989,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,-0.950000000000007,-0.749999999999984,-0.649999999999995,-0.200000000000022,-0.10000000000003301,-0.25000000000003897,0.0999999999999446,0.19999999999997803,NA,-0.800000000000001,0,NA,-1.50000000000001,-1.2,NA,-0.550000000000006,-0.800000000000001,-0.10000000000003301,0.19999999999997803,NA,0.179050087899846,0.092262844918789,0.0240714441621472,0.031053489885440898,-0.06757697075086
